OrderID,OrderDate,ProductID,ProductName,Category,Brand,SubCategory,Price,Quantity,Revenue,DiscountPercent,DiscountAmount,FinalRevenue,CustomerID,CustomerName,City,State,Region,SalesChannel,PaymentMethod
O142,2025-04-28,P002,Bluetooth Speaker,Electronics,JBL,Audio,3738.68,1,3738.68,23,859.9,2878.78,CUST6534,Customer_7586,Mumbai,Maharashtra,West,JioMart,Paytm
O143,2025-12-11,P006,Running Shoes,Fashion,Nike,Footwear,2622.67,1,2622.67,20,524.53,2098.14,CUST7214,Customer_4428,Mysuru,Karnataka,East,Meesho,UPI
O144,2025-04-10,P005,Laptop Bag,Accessories,Dell,Bags,4580.17,2,9160.34,10,916.03,8244.31,CUST6839,Customer_1022,Nashik,Maharashtra,West,Flipkart,Credit Card
O145,2025-09-21,P004,Power Bank,Electronics,Mi,Accessories,3540.59,1,3540.59,7,247.84,3292.75,CUST4837,Customer_1706,Lucknow,Uttar Pradesh,East,Amazon,PhonePe
O146,2025-10-20,P006,Running Shoes,Fashion,Nike,Footwear,3114.63,2,6229.26,29,1806.49,4422.77,CUST6813,Customer_1841,New Delhi,Delhi,East,Amazon,UPI
O147,2025-03-28,P008,Office Chair,Furniture,GreenSoul,Office,3633.54,1,3633.54,7,254.35,3379.19,CUST4620,Customer_9149,Mumbai,Maharashtra,West,Meesho,Paytm
O148,2025-09-07,P004,Power Bank,Electronics,Mi,Accessories,4385.02,3,13155.060000000001,29,3814.97,9340.09,CUST5888,Customer_5291,Bengaluru,Karnataka,North,Flipkart,Paytm
O149,2025-05-26,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,310.3,1,310.3,35,108.61,201.69,CUST9482,Customer_8379,Rajkot,Gujarat,West,JioMart,UPI
O150,2025-03-14,P005,Laptop Bag,Accessories,Dell,Bags,1615.33,4,6461.32,28,1809.17,4652.15,CUST5607,Customer_594,Mysuru,Karnataka,North,Flipkart,Paytm
O151,2025-04-06,P006,Running Shoes,Fashion,Nike,Footwear,2462.38,2,4924.76,19,935.7,3989.06,CUST4946,Customer_3109,Noida,Uttar Pradesh,Central,Amazon,Paytm
O152,2025-12-24,P002,Bluetooth Speaker,Electronics,JBL,Audio,1648.94,2,3297.88,33,1088.3,2209.58,CUST1760,Customer_4643,Kolkata,West Bengal,East,Amazon,Credit Card
O153,2025-08-13,P009,LED Monitor,Electronics,Samsung,Display,3434.46,2,6868.92,11,755.58,6113.34,CUST3999,Customer_3849,Vadodara,Gujarat,West,Website,Paytm
O154,2025-09-15,P005,Laptop Bag,Accessories,Dell,Bags,2469.19,1,2469.19,21,518.53,1950.66,CUST2601,Customer_1682,Chennai,Tamil Nadu,Central,Flipkart,Paytm
O155,2025-02-01,P001,Wireless Earphones,Electronics,boAt,Audio,2847.16,4,11388.64,20,2277.73,9110.91,CUST3365,Customer_6892,Chennai,Tamil Nadu,Central,Flipkart,Debit Card
O156,2025-12-12,P006,Running Shoes,Fashion,Nike,Footwear,4087.44,1,4087.44,28,1144.48,2942.96,CUST9292,Customer_4041,Chennai,Tamil Nadu,West,Amazon,Debit Card
O157,2025-07-25,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,301.9,1,301.9,34,102.65,199.25,CUST2529,Customer_4233,Kolkata,West Bengal,Central,Amazon,Paytm
O158,2025-02-04,P006,Running Shoes,Fashion,Nike,Footwear,2208.85,1,2208.85,20,441.77,1767.08,CUST4332,Customer_9155,Lucknow,Uttar Pradesh,East,Meesho,Paytm
O159,2025-07-30,P007,Water Bottle,Fitness,Decathlon,Accessories,1558.44,1,1558.44,11,171.43,1387.01,CUST6253,Customer_8734,Noida,Uttar Pradesh,East,Amazon,Debit Card
O160,2025-02-17,P007,Water Bottle,Fitness,Decathlon,Accessories,1671.01,3,5013.03,16,802.08,4210.95,CUST1025,Customer_2747,Kolkata,West Bengal,East,Amazon,Credit Card
O161,2025-08-03,P003,Smart Watch,Electronics,Noise,Wearable,1917.34,2,3834.68,6,230.08,3604.6,CUST4307,Customer_3967,Kolkata,West Bengal,West,Flipkart,UPI
O162,2025-09-06,P008,Office Chair,Furniture,GreenSoul,Office,670.8,2,1341.6,14,187.82,1153.78,CUST5686,Customer_6492,Ahmedabad,Gujarat,East,Flipkart,UPI
O163,2025-07-21,P004,Power Bank,Electronics,Mi,Accessories,2291.02,3,6873.0599999999995,29,1993.19,4879.87,CUST5692,Customer_2623,Bengaluru,Karnataka,North,JioMart,Debit Card
O164,2025-09-23,P002,Bluetooth Speaker,Electronics,JBL,Audio,3221.25,3,9663.75,34,3285.68,6378.07,CUST8881,Customer_7565,Nagpur,Maharashtra,South,Amazon,PhonePe
O165,2025-06-09,P003,Smart Watch,Electronics,Noise,Wearable,922.62,3,2767.86,18,498.21,2269.65,CUST9203,Customer_172,Mumbai,Maharashtra,West,JioMart,Paytm
O166,2025-01-31,P004,Power Bank,Electronics,Mi,Accessories,4530.98,2,9061.96,28,2537.35,6524.61,CUST4933,Customer_9978,New Delhi,Delhi,North,Amazon,UPI
O167,2025-04-10,P001,Wireless Earphones,Electronics,boAt,Audio,2002.44,4,8009.76,26,2082.54,5927.22,CUST1470,Customer_6491,Ahmedabad,Gujarat,West,Flipkart,UPI
O168,2025-08-15,P002,Bluetooth Speaker,Electronics,JBL,Audio,352.28,3,1056.84,29,306.48,750.36,CUST6439,Customer_4694,Mysuru,Karnataka,South,JioMart,Debit Card
O169,2025-04-08,P003,Smart Watch,Electronics,Noise,Wearable,2129.64,3,6388.92,11,702.78,5686.14,CUST6607,Customer_9457,Surat,Gujarat,West,Meesho,Paytm
O170,2025-09-21,P005,Laptop Bag,Accessories,Dell,Bags,843.27,1,843.27,39,328.88,514.39,CUST7960,Customer_7070,Ahmedabad,Gujarat,Central,Amazon,Debit Card
O171,2025-07-12,P009,LED Monitor,Electronics,Samsung,Display,1463.91,4,5855.64,22,1288.24,4567.4,CUST1249,Customer_2651,Vadodara,Gujarat,Central,Website,Cash on Delivery
O172,2025-10-26,P004,Power Bank,Electronics,Mi,Accessories,478.73,3,1436.19,15,215.43,1220.76,CUST5852,Customer_7249,Chennai,Tamil Nadu,North,Amazon,Paytm
O173,2025-10-24,P009,LED Monitor,Electronics,Samsung,Display,1601.75,1,1601.75,13,208.23,1393.52,CUST9995,Customer_1876,Rajkot,Gujarat,South,Amazon,Debit Card
O174,2025-01-19,P006,Running Shoes,Fashion,Nike,Footwear,4128.27,3,12384.810000000001,7,866.94,11517.87,CUST5986,Customer_7540,Pune,Maharashtra,Central,Meesho,Debit Card
O175,2025-06-02,P005,Laptop Bag,Accessories,Dell,Bags,1980.5,4,7922.0,13,1029.86,6892.14,CUST2541,Customer_576,Coimbatore,Tamil Nadu,North,Amazon,PhonePe
O176,2025-03-17,P009,LED Monitor,Electronics,Samsung,Display,828.56,2,1657.12,10,165.71,1491.41,CUST2126,Customer_7822,Mumbai,Maharashtra,West,JioMart,UPI
O177,2025-11-17,P007,Water Bottle,Fitness,Decathlon,Accessories,4406.0,4,17624.0,17,2996.08,14627.92,CUST5684,Customer_1695,Lucknow,Uttar Pradesh,East,JioMart,PhonePe
O178,2025-12-26,P003,Smart Watch,Electronics,Noise,Wearable,3886.94,3,11660.82,17,1982.34,9678.48,CUST6398,Customer_1831,Ahmedabad,Gujarat,North,Flipkart,Credit Card
O179,2025-07-25,P007,Water Bottle,Fitness,Decathlon,Accessories,3516.09,2,7032.18,8,562.57,6469.61,CUST3579,Customer_7632,Pune,Maharashtra,Central,Meesho,Debit Card
O180,2025-08-17,P003,Smart Watch,Electronics,Noise,Wearable,2012.55,2,4025.1,24,966.02,3059.08,CUST2518,Customer_704,Chennai,Tamil Nadu,West,Amazon,Credit Card
O181,2025-04-04,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4971.63,3,14914.89,40,5965.96,8948.93,CUST8294,Customer_128,Kolkata,West Bengal,North,Meesho,Cash on Delivery
O182,2025-12-30,P001,Wireless Earphones,Electronics,boAt,Audio,1099.63,4,4398.52,31,1363.54,3034.98,CUST3482,Customer_5221,Bengaluru,Karnataka,East,Flipkart,Debit Card
O183,2025-09-24,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3024.08,4,12096.32,17,2056.37,10039.95,CUST9236,Customer_7486,Noida,Uttar Pradesh,West,JioMart,Credit Card
O184,2025-03-14,P001,Wireless Earphones,Electronics,boAt,Audio,624.04,2,1248.08,17,212.17,1035.91,CUST1509,Customer_1012,Lucknow,Uttar Pradesh,Central,Amazon,Debit Card
O185,2025-01-26,P002,Bluetooth Speaker,Electronics,JBL,Audio,3308.03,2,6616.06,34,2249.46,4366.6,CUST8921,Customer_6728,New Delhi,Delhi,North,Website,Cash on Delivery
O186,2025-04-03,P002,Bluetooth Speaker,Electronics,JBL,Audio,3690.95,3,11072.849999999999,38,4207.68,6865.17,CUST3138,Customer_2439,Surat,Gujarat,West,Meesho,UPI
O187,2025-12-21,P008,Office Chair,Furniture,GreenSoul,Office,4912.07,2,9824.14,12,1178.9,8645.24,CUST7653,Customer_2033,Coimbatore,Tamil Nadu,North,Amazon,Paytm
O188,2025-05-07,P004,Power Bank,Electronics,Mi,Accessories,2165.87,3,6497.61,31,2014.26,4483.35,CUST3403,Customer_5396,New Delhi,Delhi,West,JioMart,UPI
O189,2025-01-18,P007,Water Bottle,Fitness,Decathlon,Accessories,1719.82,1,1719.82,11,189.18,1530.64,CUST8437,Customer_3767,Coimbatore,Tamil Nadu,North,Amazon,Credit Card
O190,2025-03-30,P008,Office Chair,Furniture,GreenSoul,Office,1529.78,1,1529.78,27,413.04,1116.74,CUST3494,Customer_2697,Lucknow,Uttar Pradesh,North,Website,Credit Card
O191,2025-03-12,P008,Office Chair,Furniture,GreenSoul,Office,881.68,3,2645.04,26,687.71,1957.33,CUST8945,Customer_1756,New Delhi,Delhi,Central,Meesho,Cash on Delivery
O192,2025-07-13,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4203.3,1,4203.3,35,1471.15,2732.15,CUST1439,Customer_2065,Bengaluru,Karnataka,North,Website,PhonePe
O193,2025-12-06,P007,Water Bottle,Fitness,Decathlon,Accessories,2462.13,3,7386.39,29,2142.05,5244.34,CUST6989,Customer_3586,Bengaluru,Karnataka,Central,JioMart,Credit Card
O194,2025-02-20,P008,Office Chair,Furniture,GreenSoul,Office,1838.0,4,7352.0,37,2720.24,4631.76,CUST1457,Customer_8216,Ahmedabad,Gujarat,South,JioMart,Paytm
O195,2025-01-08,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3137.5,3,9412.5,38,3576.75,5835.75,CUST5533,Customer_3746,New Delhi,Delhi,West,Meesho,UPI
O196,2025-10-26,P003,Smart Watch,Electronics,Noise,Wearable,3201.22,4,12804.88,31,3969.51,8835.37,CUST7101,Customer_6185,Mumbai,Maharashtra,Central,Meesho,Paytm
O197,2025-04-27,P003,Smart Watch,Electronics,Noise,Wearable,1655.31,2,3310.62,34,1125.61,2185.01,CUST9691,Customer_7711,Noida,Uttar Pradesh,West,Amazon,Credit Card
O198,2025-02-13,P003,Smart Watch,Electronics,Noise,Wearable,3200.69,2,6401.38,39,2496.54,3904.84,CUST1269,Customer_5841,Lucknow,Uttar Pradesh,Central,Amazon,UPI
O199,2025-08-22,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2219.82,2,4439.64,23,1021.12,3418.52,CUST4840,Customer_9363,Chennai,Tamil Nadu,South,Flipkart,Credit Card
O200,2025-10-19,P001,Wireless Earphones,Electronics,boAt,Audio,4878.74,1,4878.74,11,536.66,4342.08,CUST2877,Customer_8150,Kolkata,West Bengal,East,Website,Debit Card
O201,2025-01-11,P004,Power Bank,Electronics,Mi,Accessories,3164.51,4,12658.04,7,886.06,11771.98,CUST5295,Customer_8128,Lucknow,Uttar Pradesh,East,Flipkart,Paytm
O202,2025-07-01,P007,Water Bottle,Fitness,Decathlon,Accessories,3251.37,3,9754.11,36,3511.48,6242.63,CUST5686,Customer_8789,Kolkata,West Bengal,South,Amazon,PhonePe
O203,2025-11-03,P002,Bluetooth Speaker,Electronics,JBL,Audio,4228.87,2,8457.74,21,1776.13,6681.61,CUST9422,Customer_2895,Kolkata,West Bengal,South,Meesho,Debit Card
O204,2025-06-02,P005,Laptop Bag,Accessories,Dell,Bags,1602.04,2,3204.08,16,512.65,2691.43,CUST2066,Customer_3181,Surat,Gujarat,West,Flipkart,Paytm
O205,2025-10-04,P008,Office Chair,Furniture,GreenSoul,Office,3610.22,3,10830.66,16,1732.91,9097.75,CUST4716,Customer_372,Mysuru,Karnataka,Central,Flipkart,Cash on Delivery
O206,2025-10-29,P002,Bluetooth Speaker,Electronics,JBL,Audio,1475.41,2,2950.82,32,944.26,2006.56,CUST9146,Customer_225,Nashik,Maharashtra,West,Meesho,PhonePe
O207,2025-09-28,P005,Laptop Bag,Accessories,Dell,Bags,2344.71,1,2344.71,6,140.68,2204.03,CUST4853,Customer_106,Coimbatore,Tamil Nadu,North,Amazon,Credit Card
O208,2025-01-24,P006,Running Shoes,Fashion,Nike,Footwear,1038.55,1,1038.55,40,415.42,623.13,CUST8432,Customer_1259,Lucknow,Uttar Pradesh,North,Website,Paytm
O209,2025-08-10,P004,Power Bank,Electronics,Mi,Accessories,2136.34,1,2136.34,27,576.81,1559.53,CUST1948,Customer_2395,Mumbai,Maharashtra,East,Amazon,Credit Card
O210,2025-08-21,P009,LED Monitor,Electronics,Samsung,Display,315.58,4,1262.32,33,416.57,845.75,CUST6313,Customer_7443,Chennai,Tamil Nadu,North,JioMart,Paytm
O211,2025-12-22,P005,Laptop Bag,Accessories,Dell,Bags,1231.07,2,2462.14,16,393.94,2068.2,CUST5519,Customer_3344,Nagpur,Maharashtra,West,JioMart,Paytm
O212,2025-08-31,P001,Wireless Earphones,Electronics,boAt,Audio,3846.94,3,11540.82,16,1846.53,9694.29,CUST7482,Customer_662,Kolkata,West Bengal,East,JioMart,Credit Card
O213,2025-08-27,P008,Office Chair,Furniture,GreenSoul,Office,4681.9,2,9363.8,16,1498.21,7865.59,CUST6168,Customer_6874,Vadodara,Gujarat,Central,Meesho,Cash on Delivery
O214,2025-03-05,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1971.09,4,7884.36,19,1498.03,6386.33,CUST3130,Customer_6264,Coimbatore,Tamil Nadu,South,Website,Credit Card
O215,2025-02-25,P001,Wireless Earphones,Electronics,boAt,Audio,4743.33,2,9486.66,21,1992.2,7494.46,CUST4836,Customer_8585,Lucknow,Uttar Pradesh,Central,Amazon,UPI
O216,2025-04-08,P002,Bluetooth Speaker,Electronics,JBL,Audio,2619.02,2,5238.04,35,1833.31,3404.73,CUST4693,Customer_2791,Coimbatore,Tamil Nadu,East,Website,Paytm
O217,2025-10-29,P007,Water Bottle,Fitness,Decathlon,Accessories,1205.73,2,2411.46,26,626.98,1784.48,CUST8033,Customer_3300,Kolkata,West Bengal,Central,Amazon,UPI
O218,2025-09-22,P006,Running Shoes,Fashion,Nike,Footwear,3813.12,1,3813.12,15,571.97,3241.15,CUST9955,Customer_1423,Nagpur,Maharashtra,West,Meesho,Cash on Delivery
O219,2025-12-04,P003,Smart Watch,Electronics,Noise,Wearable,4282.12,2,8564.24,21,1798.49,6765.75,CUST7637,Customer_2647,Nashik,Maharashtra,Central,Website,Credit Card
O220,2025-07-18,P007,Water Bottle,Fitness,Decathlon,Accessories,1765.81,4,7063.24,16,1130.12,5933.12,CUST7806,Customer_5177,New Delhi,Delhi,Central,Amazon,Cash on Delivery
O221,2025-03-01,P009,LED Monitor,Electronics,Samsung,Display,4794.63,3,14383.89,18,2589.1,11794.79,CUST2222,Customer_2016,Kolkata,West Bengal,East,Meesho,Credit Card
O222,2025-08-11,P005,Laptop Bag,Accessories,Dell,Bags,3505.58,1,3505.58,9,315.5,3190.08,CUST8072,Customer_1140,Nashik,Maharashtra,South,Flipkart,Cash on Delivery
O223,2025-08-21,P002,Bluetooth Speaker,Electronics,JBL,Audio,2959.42,1,2959.42,32,947.01,2012.41,CUST7460,Customer_9220,Vadodara,Gujarat,West,Meesho,PhonePe
O224,2025-08-07,P006,Running Shoes,Fashion,Nike,Footwear,4164.98,3,12494.939999999999,13,1624.34,10870.6,CUST2583,Customer_8436,Bengaluru,Karnataka,South,Website,UPI
O225,2025-09-09,P004,Power Bank,Electronics,Mi,Accessories,2200.45,4,8801.8,25,2200.45,6601.35,CUST6713,Customer_550,Noida,Uttar Pradesh,North,Flipkart,UPI
O226,2025-06-23,P009,LED Monitor,Electronics,Samsung,Display,3088.83,3,9266.49,14,1297.31,7969.18,CUST9592,Customer_4104,New Delhi,Delhi,North,Meesho,UPI
O227,2025-03-09,P002,Bluetooth Speaker,Electronics,JBL,Audio,936.29,3,2808.87,19,533.69,2275.18,CUST6648,Customer_4764,Coimbatore,Tamil Nadu,Central,JioMart,PhonePe
O228,2025-02-24,P008,Office Chair,Furniture,GreenSoul,Office,4749.39,3,14248.170000000002,20,2849.63,11398.54,CUST2930,Customer_6636,Mumbai,Maharashtra,South,Meesho,PhonePe
O229,2025-09-10,P007,Water Bottle,Fitness,Decathlon,Accessories,816.44,2,1632.88,19,310.25,1322.63,CUST6020,Customer_360,Pune,Maharashtra,East,Meesho,PhonePe
O230,2025-01-27,P001,Wireless Earphones,Electronics,boAt,Audio,3206.34,3,9619.02,11,1058.09,8560.93,CUST6919,Customer_7355,Chennai,Tamil Nadu,East,Website,Debit Card
O231,2025-02-13,P009,LED Monitor,Electronics,Samsung,Display,4374.54,3,13123.619999999999,33,4330.79,8792.83,CUST2336,Customer_1945,Surat,Gujarat,East,JioMart,Paytm
O232,2025-11-24,P002,Bluetooth Speaker,Electronics,JBL,Audio,4181.86,4,16727.44,12,2007.29,14720.15,CUST2508,Customer_7080,Kolkata,West Bengal,West,Flipkart,Cash on Delivery
O233,2025-01-13,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2316.37,4,9265.48,10,926.55,8338.93,CUST2420,Customer_2240,Vadodara,Gujarat,Central,Meesho,Paytm
O234,2025-04-18,P007,Water Bottle,Fitness,Decathlon,Accessories,3130.67,3,9392.01,34,3193.28,6198.73,CUST6871,Customer_6212,Bengaluru,Karnataka,North,JioMart,Cash on Delivery
O235,2025-01-01,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4785.54,2,9571.08,37,3541.3,6029.78,CUST7327,Customer_7929,Lucknow,Uttar Pradesh,North,Flipkart,Paytm
O236,2025-07-26,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,825.35,1,825.35,15,123.8,701.55,CUST1017,Customer_2716,New Delhi,Delhi,East,Meesho,UPI
O237,2025-07-25,P005,Laptop Bag,Accessories,Dell,Bags,4992.12,2,9984.24,29,2895.43,7088.81,CUST2651,Customer_7493,New Delhi,Delhi,West,Website,PhonePe
O238,2025-05-31,P007,Water Bottle,Fitness,Decathlon,Accessories,866.03,1,866.03,23,199.19,666.84,CUST1942,Customer_6530,New Delhi,Delhi,West,Amazon,Credit Card
O239,2025-10-17,P008,Office Chair,Furniture,GreenSoul,Office,4166.23,3,12498.689999999999,12,1499.84,10998.85,CUST4814,Customer_8751,Noida,Uttar Pradesh,East,Flipkart,Paytm
O240,2025-11-13,P002,Bluetooth Speaker,Electronics,JBL,Audio,640.59,1,640.59,19,121.71,518.88,CUST8999,Customer_513,Kolkata,West Bengal,South,JioMart,PhonePe
O241,2025-10-20,P009,LED Monitor,Electronics,Samsung,Display,3951.96,2,7903.92,13,1027.51,6876.41,CUST4928,Customer_5064,Kolkata,West Bengal,South,JioMart,Cash on Delivery
O242,2025-12-18,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3041.11,4,12164.44,35,4257.55,7906.89,CUST3639,Customer_2222,Coimbatore,Tamil Nadu,Central,JioMart,Credit Card
O243,2025-04-23,P001,Wireless Earphones,Electronics,boAt,Audio,4311.22,1,4311.22,22,948.47,3362.75,CUST9682,Customer_383,Rajkot,Gujarat,North,Flipkart,Debit Card
O244,2025-11-11,P005,Laptop Bag,Accessories,Dell,Bags,4141.2,3,12423.599999999999,32,3975.55,8448.05,CUST2350,Customer_9388,Bengaluru,Karnataka,Central,Flipkart,Credit Card
O245,2025-07-29,P009,LED Monitor,Electronics,Samsung,Display,321.46,2,642.92,19,122.15,520.77,CUST2272,Customer_323,Coimbatore,Tamil Nadu,Central,JioMart,Debit Card
O246,2025-11-18,P005,Laptop Bag,Accessories,Dell,Bags,2366.68,3,7100.039999999999,22,1562.01,5538.03,CUST9138,Customer_4160,Noida,Uttar Pradesh,North,Flipkart,Paytm
O247,2025-07-30,P007,Water Bottle,Fitness,Decathlon,Accessories,4597.72,2,9195.44,32,2942.54,6252.9,CUST3679,Customer_6388,Lucknow,Uttar Pradesh,East,Meesho,PhonePe
O248,2025-10-30,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3125.45,2,6250.9,11,687.6,5563.3,CUST9311,Customer_3544,Bengaluru,Karnataka,West,Meesho,UPI
O249,2025-08-13,P007,Water Bottle,Fitness,Decathlon,Accessories,3459.95,2,6919.9,7,484.39,6435.51,CUST4989,Customer_553,Pune,Maharashtra,Central,Meesho,Debit Card
O250,2025-11-20,P003,Smart Watch,Electronics,Noise,Wearable,1590.21,3,4770.63,33,1574.31,3196.32,CUST9341,Customer_2607,Rajkot,Gujarat,Central,Website,Credit Card
O251,2025-12-02,P006,Running Shoes,Fashion,Nike,Footwear,1438.77,1,1438.77,13,187.04,1251.73,CUST1165,Customer_2512,Surat,Gujarat,West,JioMart,Credit Card
O252,2025-03-12,P002,Bluetooth Speaker,Electronics,JBL,Audio,3124.51,3,9373.53,17,1593.5,7780.03,CUST8120,Customer_7487,Nashik,Maharashtra,North,JioMart,Paytm
O253,2025-08-05,P002,Bluetooth Speaker,Electronics,JBL,Audio,3257.89,1,3257.89,12,390.95,2866.94,CUST8407,Customer_9101,New Delhi,Delhi,East,Amazon,Cash on Delivery
O254,2025-11-28,P005,Laptop Bag,Accessories,Dell,Bags,2626.15,3,7878.450000000001,6,472.71,7405.74,CUST9490,Customer_821,Surat,Gujarat,North,Flipkart,Debit Card
O255,2025-11-06,P001,Wireless Earphones,Electronics,boAt,Audio,2505.05,3,7515.150000000001,15,1127.27,6387.88,CUST6773,Customer_1966,Coimbatore,Tamil Nadu,West,Flipkart,Paytm
O256,2025-04-03,P003,Smart Watch,Electronics,Noise,Wearable,1925.41,3,5776.2300000000005,20,1155.25,4620.98,CUST5679,Customer_6715,Surat,Gujarat,East,Meesho,Debit Card
O257,2025-02-19,P002,Bluetooth Speaker,Electronics,JBL,Audio,810.24,3,2430.7200000000003,12,291.69,2139.03,CUST7766,Customer_4896,Vadodara,Gujarat,North,Amazon,Cash on Delivery
O258,2025-03-24,P007,Water Bottle,Fitness,Decathlon,Accessories,3176.46,2,6352.92,30,1905.88,4447.04,CUST9867,Customer_3513,New Delhi,Delhi,South,Amazon,PhonePe
O259,2025-07-01,P009,LED Monitor,Electronics,Samsung,Display,1857.79,4,7431.16,12,891.74,6539.42,CUST2615,Customer_1290,Noida,Uttar Pradesh,South,Meesho,UPI
O260,2025-12-04,P003,Smart Watch,Electronics,Noise,Wearable,2296.04,2,4592.08,13,596.97,3995.11,CUST9464,Customer_9149,New Delhi,Delhi,East,Meesho,Credit Card
O261,2025-09-14,P008,Office Chair,Furniture,GreenSoul,Office,1906.6,1,1906.6,23,438.52,1468.08,CUST8913,Customer_5318,Bengaluru,Karnataka,Central,Website,PhonePe
O262,2025-11-14,P005,Laptop Bag,Accessories,Dell,Bags,1529.44,2,3058.88,19,581.19,2477.69,CUST1045,Customer_8492,Coimbatore,Tamil Nadu,South,Amazon,Debit Card
O263,2025-05-24,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,387.95,4,1551.8,39,605.2,946.6,CUST4292,Customer_5034,Surat,Gujarat,East,Flipkart,UPI
O264,2025-04-27,P009,LED Monitor,Electronics,Samsung,Display,1204.56,2,2409.12,39,939.56,1469.56,CUST8514,Customer_8388,Chennai,Tamil Nadu,North,Amazon,Paytm
O265,2025-11-11,P002,Bluetooth Speaker,Electronics,JBL,Audio,757.94,4,3031.76,7,212.22,2819.54,CUST7741,Customer_5300,Mumbai,Maharashtra,West,Meesho,Cash on Delivery
O266,2025-05-18,P003,Smart Watch,Electronics,Noise,Wearable,2345.75,1,2345.75,28,656.81,1688.94,CUST4434,Customer_6739,Ahmedabad,Gujarat,West,Website,Paytm
O267,2025-12-19,P006,Running Shoes,Fashion,Nike,Footwear,2474.33,3,7422.99,21,1558.83,5864.16,CUST3259,Customer_1484,Nagpur,Maharashtra,West,Flipkart,Debit Card
O268,2025-05-28,P007,Water Bottle,Fitness,Decathlon,Accessories,3041.88,4,12167.52,26,3163.56,9003.96,CUST7195,Customer_1041,Kolkata,West Bengal,North,Amazon,Debit Card
O269,2025-02-04,P001,Wireless Earphones,Electronics,boAt,Audio,2701.31,3,8103.93,18,1458.71,6645.22,CUST8588,Customer_661,Kolkata,West Bengal,West,Flipkart,Cash on Delivery
O270,2025-11-24,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,579.49,2,1158.98,10,115.9,1043.08,CUST1493,Customer_7953,Noida,Uttar Pradesh,East,Meesho,Paytm
O271,2025-05-16,P005,Laptop Bag,Accessories,Dell,Bags,3048.72,2,6097.44,22,1341.44,4756.0,CUST5271,Customer_8389,New Delhi,Delhi,West,JioMart,Paytm
O272,2025-11-20,P006,Running Shoes,Fashion,Nike,Footwear,573.63,1,573.63,38,217.98,355.65,CUST2477,Customer_1010,Nashik,Maharashtra,East,Website,UPI
O273,2025-10-25,P003,Smart Watch,Electronics,Noise,Wearable,3565.85,4,14263.4,7,998.44,13264.96,CUST4146,Customer_2188,Kolkata,West Bengal,Central,Flipkart,Credit Card
O274,2025-11-13,P005,Laptop Bag,Accessories,Dell,Bags,4860.17,1,4860.17,12,583.22,4276.95,CUST1718,Customer_1716,Nashik,Maharashtra,East,Website,Paytm
